Null Hypothesis: SMB has a unit root,,,,
Exogenous: None,,,,
"Lag Length: 0 (Automatic - based on SIC, maxlag=17)",,,,
,,,,
,,,t-Statistic,  Prob.*
,,,,
Augmented Dickey-Fuller test statistic,,,-20.58878, 0.0000
Test critical values:,1% level,,-2.570533,
,5% level,,-1.941587,
,10% level,,-1.616188,
,,,,
*MacKinnon (1996) one-sided p-values.,,,,
,,,,
,,,,
Augmented Dickey-Fuller Test Equation,,,,
Dependent Variable: D(SMB),,,,
Method: Least Squares,,,,
Date: 04/25/16   Time: 18:01,,,,
Sample (adjusted): 1980M11 2015M06,,,,
Included observations: 416 after adjustments,,,,
,,,,
Variable,Coefficient,Std. Error,t-Statistic,Prob.  
,,,,
SMB(-1),-1.010986,0.049104,-20.58878,0.0000
,,,,
R-squared,0.505303,    Mean dependent var,,0.001250
Adjusted R-squared,0.505303,    S.D. dependent var,,4.182296
S.E. of regression,2.941605,    Akaike info criterion,,4.998189
Sum squared resid,3591.011,    Schwarz criterion,,5.007878
Log likelihood,-1038.623,    Hannan-Quinn criter.,,5.002020
Durbin-Watson stat,1.988744,,,
,,,,
